EmployeeID,AverageWorkingHours,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
1275366,42,46,Travel_Rarely,734,Maternity,2,4,Medical,1,3,Male,46,3,5,Administrative,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,No
1377582,41,36,Travel_Rarely,1383,Maternity,10,3,Life Sciences,1,4,Male,90,3,3,Nurse,1,Married,8321,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7,No
1590795,46,44,Travel_Frequently,429,Maternity,1,2,Medical,1,3,Male,99,3,1,Other,2,Divorced,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3,No
1554560,43,37,Travel_Rarely,1239,Neurology,8,2,Other,1,3,Male,89,3,2,Other,2,Divorced,4071,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7,No
1563500,48,35,Travel_Rarely,303,Cardiology,27,3,Life Sciences,1,3,Male,84,3,2,Nurse,4,Single,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7,Yes
1287606,42,33,Travel_Rarely,867,Maternity,8,4,Life Sciences,1,4,Male,90,4,1,Other,1,Married,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6,No
1395052,43,28,Travel_Rarely,1181,Maternity,1,3,Life Sciences,1,3,Male,82,3,1,Other,4,Married,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3,No
1692699,46,39,Travel_Rarely,1253,Maternity,10,1,Medical,1,3,Male,65,3,3,Administrative,3,Single,13464,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2,No
1691971,44,46,Non-Travel,849,Cardiology,26,2,Life Sciences,1,2,Male,98,2,2,Nurse,2,Single,7991,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2,No
1048578,45,40,Travel_Rarely,616,Maternity,2,2,Life Sciences,1,3,Female,99,3,1,Nurse,1,Married,3377,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2,No
1874111,42,42,Travel_Rarely,1128,Maternity,13,3,Medical,1,2,Male,95,4,2,Nurse,1,Married,5538,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0,No
1083173,45,35,Non-Travel,1180,Cardiology,2,2,Medical,1,2,Male,90,3,2,Therapist,4,Divorced,5762,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7,No
1819347,48,38,Non-Travel,1336,Neurology,2,3,Human Resources,1,1,Male,100,3,1,Other,2,Divorced,2592,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8,No
1645963,47,34,Travel_Frequently,234,Neurology,9,4,Life Sciences,1,4,Male,93,3,2,Nurse,1,Married,5346,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7,No
1174838,47,37,Travel_Rarely,370,Cardiology,10,4,Medical,1,4,Male,58,3,2,Therapist,1,Single,4213,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,No
1751502,49,39,Travel_Frequently,766,Cardiology,20,3,Life Sciences,1,3,Male,83,3,2,Nurse,4,Divorced,4127,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2,No
1117560,46,43,Non-Travel,343,Neurology,9,3,Life Sciences,1,1,Male,52,3,1,Other,3,Single,2438,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,No
1206981,48,41,Travel_Rarely,447,Neurology,5,3,Life Sciences,1,2,Male,85,4,2,Nurse,2,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,No
1711876,49,41,Travel_Rarely,796,Cardiology,4,1,Marketing,1,3,Female,81,3,3,Nurse,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,No
1366196,49,30,Travel_Rarely,1092,Cardiology,10,3,Medical,1,1,Female,64,3,3,Therapist,3,Single,9667,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2,No
1347924,44,26,Travel_Rarely,920,Neurology,20,2,Medical,1,4,Female,69,3,1,Other,2,Married,2148,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4,No
1140520,40,46,Travel_Rarely,261,Neurology,21,2,Medical,1,4,Female,66,3,2,Nurse,2,Married,8926,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7,No
1187455,41,40,Travel_Rarely,1194,Neurology,1,3,Life Sciences,1,3,Female,52,3,2,Nurse,4,Divorced,6513,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3,No
1645498,46,34,Travel_Rarely,810,Cardiology,8,2,Technical Degree,1,2,Male,92,4,2,Nurse,3,Married,6799,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8,No
1382530,44,58,Non-Travel,350,Cardiology,2,3,Medical,1,2,Male,52,3,4,Administrative,2,Divorced,16291,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14,No
1682292,41,35,Travel_Rarely,185,Neurology,23,4,Medical,1,2,Male,91,1,1,Nurse,3,Married,2705,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,No
1602874,47,47,Travel_Rarely,1001,Cardiology,4,3,Life Sciences,1,3,Female,92,2,3,Therapist,2,Divorced,10333,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10,No
1154770,49,40,Travel_Rarely,750,Neurology,12,3,Life Sciences,1,2,Female,47,3,2,Nurse,1,Divorced,4448,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7,No
1051875,42,54,Travel_Rarely,431,Neurology,7,4,Medical,1,4,Female,68,3,2,Other,4,Married,6854,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7,No
1834180,47,31,Travel_Frequently,1125,Cardiology,7,4,Marketing,1,1,Female,68,3,3,Nurse,1,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,No
1564192,48,28,Travel_Rarely,1217,Neurology,1,3,Medical,1,3,Female,67,3,1,Other,1,Married,3591,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2,No
1802154,44,38,Travel_Rarely,723,Cardiology,2,4,Marketing,1,2,Female,77,1,2,Other,4,Married,5405,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3,No
1207662,44,26,Travel_Rarely,572,Cardiology,10,3,Medical,1,3,Male,46,3,2,Nurse,4,Single,4684,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,No
1072716,49,58,Travel_Frequently,1216,Neurology,15,4,Life Sciences,1,1,Male,87,3,4,Administrative,3,Married,15787,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2,No
1086016,71,18,Non-Travel,1431,Neurology,14,3,Medical,1,2,Female,33,3,1,Other,3,Single,1514,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0,Yes
1552861,43,31,Travel_Rarely,359,Neurology,18,5,Human Resources,1,4,Male,89,4,1,Other,1,Married,2956,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0,No
1235468,46,29,Travel_Rarely,350,Neurology,13,3,Human Resources,1,1,Male,56,2,1,Other,1,Divorced,2335,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0,Yes
1281331,45,45,Non-Travel,589,Cardiology,2,4,Life Sciences,1,3,Female,67,3,2,Nurse,3,Married,5154,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7,No
1220488,44,36,Travel_Rarely,430,Neurology,2,4,Other,1,4,Female,73,3,2,Other,2,Married,6962,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0,No
1113271,44,43,Travel_Frequently,1422,Cardiology,2,4,Life Sciences,1,1,Male,92,3,2,Nurse,4,Married,5675,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7,No
1152978,46,27,Travel_Frequently,1297,Neurology,5,2,Life Sciences,1,4,Female,53,3,1,Nurse,4,Single,2379,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2,No
1871070,41,29,Travel_Frequently,574,Neurology,20,1,Medical,1,4,Male,40,3,1,Nurse,4,Married,3812,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10,No
1687721,47,32,Travel_Frequently,1318,Cardiology,10,4,Marketing,1,4,Male,79,3,2,Nurse,4,Single,4648,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0,No
1031664,41,42,Non-Travel,355,Neurology,10,4,Technical Degree,1,3,Male,38,3,1,Other,3,Married,2936,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,No
1402268,46,47,Travel_Rarely,207,Neurology,9,4,Life Sciences,1,2,Female,64,3,1,Nurse,3,Single,2105,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0,No
1601963,43,46,Travel_Rarely,706,Cardiology,2,2,Life Sciences,1,4,Male,82,3,3,Therapist,4,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,No
1777794,40,28,Non-Travel,280,Neurology,1,2,Life Sciences,1,3,Male,43,3,1,Other,4,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,No
1510809,46,29,Travel_Rarely,726,Neurology,29,1,Life Sciences,1,4,Male,93,1,2,Nurse,3,Divorced,6384,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6,No
1676403,42,42,Travel_Rarely,1142,Neurology,8,3,Life Sciences,1,4,Male,81,3,1,Nurse,3,Single,3968,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0,No
1458226,41,32,Travel_Rarely,414,Cardiology,2,4,Marketing,1,3,Male,82,2,2,Nurse,2,Single,9907,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2,Yes
1442296,43,46,Travel_Rarely,1319,Cardiology,3,3,Technical Degree,1,1,Female,45,4,4,Nurse,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,No
1469297,42,27,Travel_Rarely,728,Cardiology,23,1,Medical,1,2,Female,36,2,2,Other,3,Married,3540,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,No
1701157,44,29,Travel_Rarely,352,Neurology,6,1,Medical,1,4,Male,87,2,1,Other,2,Married,2804,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0,No
1141899,40,43,Travel_Rarely,823,Neurology,6,3,Medical,1,1,Female,81,2,5,Administrative,3,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,No
1866815,40,48,Travel_Rarely,1224,Neurology,10,3,Life Sciences,1,4,Male,91,2,5,Administrative,2,Married,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9,No
1329673,49,29,Travel_Frequently,459,Neurology,24,2,Life Sciences,1,4,Male,73,2,1,Other,4,Single,2439,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0,Yes
1775838,45,46,Travel_Rarely,1254,Cardiology,10,3,Life Sciences,1,3,Female,64,3,3,Nurse,2,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,No
1575047,47,27,Travel_Frequently,1131,Neurology,15,3,Life Sciences,1,4,Female,77,2,1,Other,1,Married,4774,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3,No
1049997,47,39,Travel_Rarely,835,Neurology,19,4,Other,1,4,Male,41,3,2,Other,4,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,No
1766213,40,55,Travel_Rarely,836,Neurology,2,4,Technical Degree,1,2,Male,98,2,1,Other,4,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4,No
1544113,48,28,Travel_Rarely,1172,Cardiology,3,3,Medical,1,2,Female,78,3,1,Other,2,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,No
1609966,76,30,Travel_Rarely,945,Cardiology,9,3,Medical,1,2,Male,89,3,1,Other,4,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,Yes
1242148,49,22,Travel_Rarely,391,Neurology,7,1,Life Sciences,1,4,Male,75,3,1,Other,2,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,Yes
1494882,44,36,Travel_Rarely,1266,Cardiology,10,4,Technical Degree,1,2,Female,63,2,2,Nurse,3,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7,No
1450163,45,31,Travel_Rarely,311,Neurology,20,3,Life Sciences,1,2,Male,89,3,2,Nurse,3,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,No
1104040,42,34,Travel_Rarely,1480,Cardiology,4,3,Life Sciences,1,3,Male,64,3,3,Nurse,4,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,No
1879233,41,29,Travel_Rarely,592,Neurology,7,3,Life Sciences,1,4,Male,59,3,1,Nurse,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2,No
1878518,45,37,Travel_Rarely,783,Neurology,7,4,Medical,1,4,Male,78,3,2,Other,1,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4,No
1694441,49,35,Travel_Rarely,219,Cardiology,16,2,Other,1,4,Female,44,2,2,Therapist,2,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,No
1608760,45,45,Travel_Rarely,556,Cardiology,25,2,Life Sciences,1,2,Female,93,2,2,Therapist,4,Married,5906,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8,No
1357691,43,36,Travel_Frequently,1213,Neurology,2,1,Human Resources,1,2,Male,94,2,2,Other,4,Single,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8,No
1551391,43,40,Travel_Rarely,1137,Neurology,1,4,Life Sciences,1,1,Male,98,3,4,Administrative,1,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16,No
1419575,43,26,Travel_Rarely,482,Neurology,1,2,Life Sciences,1,2,Female,90,2,1,Other,3,Married,2933,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0,No
1620257,47,48,Travel_Frequently,117,Neurology,22,3,Medical,1,4,Female,58,3,4,Administrative,4,Divorced,17174,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7,No
1662166,47,44,Travel_Rarely,170,Neurology,1,4,Life Sciences,1,2,Male,78,4,2,Nurse,1,Married,5033,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,No
1738269,48,34,Non-Travel,967,Neurology,16,4,Technical Degree,1,4,Male,85,1,1,Other,1,Married,2307,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,Yes
1557030,43,56,Travel_Rarely,1162,Neurology,24,2,Life Sciences,1,1,Male,97,3,1,Nurse,4,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0,Yes
1153641,42,36,Travel_Rarely,335,Cardiology,17,2,Marketing,1,3,Male,33,2,2,Nurse,2,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,No
1448030,49,41,Travel_Rarely,337,Cardiology,8,3,Marketing,1,3,Female,54,3,2,Nurse,2,Married,4393,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,No
1804573,40,42,Travel_Rarely,1396,Neurology,6,3,Medical,1,3,Male,83,3,3,Administrative,1,Married,13348,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7,No
1058985,42,31,Travel_Rarely,1079,Cardiology,10,2,Medical,1,3,Female,86,3,2,Nurse,4,Divorced,6583,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4,No
1674974,42,34,Travel_Rarely,735,Cardiology,3,1,Medical,1,4,Female,75,2,2,Nurse,4,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,No
1408618,46,31,Travel_Rarely,471,Neurology,4,3,Medical,1,1,Female,62,4,1,Nurse,3,Divorced,3978,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2,No
1670932,40,26,Travel_Frequently,1096,Neurology,6,3,Other,1,3,Male,61,4,1,Nurse,4,Married,2544,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7,No
1808720,47,45,Travel_Frequently,1297,Neurology,1,4,Medical,1,2,Male,44,3,2,Nurse,3,Single,5399,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,No
1228157,43,33,Travel_Rarely,217,Cardiology,10,4,Marketing,1,2,Male,43,3,2,Nurse,3,Single,5487,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9,No
1355281,47,28,Travel_Frequently,783,Cardiology,1,2,Life Sciences,1,3,Male,42,2,2,Nurse,4,Married,6834,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7,No
1745305,76,29,Travel_Frequently,746,Cardiology,24,3,Technical Degree,1,3,Male,45,4,1,Other,1,Single,1091,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0,Yes
1048077,47,39,Non-Travel,1251,Cardiology,21,4,Life Sciences,1,1,Female,32,1,2,Nurse,3,Married,5736,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2,No
1616851,46,27,Travel_Rarely,1354,Neurology,2,4,Technical Degree,1,2,Male,41,3,1,Other,2,Married,2226,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2,No
1700476,48,34,Travel_Frequently,735,Neurology,22,4,Other,1,3,Male,86,2,2,Other,4,Married,5747,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11,No
1603368,43,28,Travel_Rarely,1475,Cardiology,13,2,Marketing,1,4,Female,84,3,2,Nurse,3,Single,9854,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2,No
1775902,40,47,Non-Travel,1169,Neurology,14,4,Technical Degree,1,3,Male,64,3,2,Other,2,Married,5467,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7,No
1871585,43,56,Travel_Rarely,1443,Cardiology,11,5,Marketing,1,4,Female,89,2,2,Nurse,1,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,No
1606461,48,39,Travel_Rarely,867,Cardiology,9,2,Medical,1,1,Male,87,3,2,Therapist,1,Married,5151,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9,No
1236472,43,38,Travel_Frequently,1394,Neurology,8,3,Medical,1,4,Female,58,2,2,Other,2,Divorced,2133,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7,No
1058946,45,58,Travel_Rarely,605,Cardiology,21,3,Life Sciences,1,4,Female,72,3,4,Administrative,4,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,No
1683886,47,32,Travel_Frequently,238,Neurology,5,2,Life Sciences,1,1,Female,47,4,1,Other,3,Single,2432,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3,Yes
1211751,45,38,Travel_Rarely,1206,Neurology,9,2,Life Sciences,1,2,Male,71,3,1,Other,4,Divorced,4771,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3,No
1445440,44,49,Travel_Frequently,1064,Neurology,2,1,Life Sciences,1,2,Male,42,3,5,Administrative,4,Married,19161,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3,No
1654667,49,42,Travel_Rarely,419,Cardiology,12,4,Marketing,1,2,Male,77,3,2,Nurse,4,Divorced,5087,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0,No
1265759,46,27,Travel_Frequently,1337,Neurology,22,3,Human Resources,1,1,Female,58,2,1,Other,2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Yes
1842922,48,35,Travel_Rarely,682,Cardiology,18,4,Medical,1,2,Male,71,3,2,Nurse,1,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,No
1884938,40,28,Non-Travel,1103,Neurology,16,3,Medical,1,3,Male,49,3,1,Other,3,Single,2144,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4,No
1252735,46,31,Non-Travel,976,Neurology,3,2,Medical,1,3,Male,48,3,1,Other,1,Divorced,3065,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3,No
1201616,47,36,Non-Travel,1351,Neurology,9,4,Life Sciences,1,1,Male,66,4,1,Nurse,2,Married,2810,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2,No
1050457,40,34,Travel_Rarely,937,Cardiology,1,3,Marketing,1,1,Male,32,3,3,Nurse,4,Single,9888,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1,No
1637651,48,34,Travel_Rarely,1239,Cardiology,13,4,Medical,1,4,Male,39,3,3,Nurse,3,Divorced,8628,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1,No
1079566,40,26,Travel_Rarely,157,Neurology,1,3,Medical,1,3,Male,95,3,1,Nurse,1,Single,2867,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6,No
1332348,46,29,Travel_Rarely,136,Neurology,1,3,Life Sciences,1,1,Male,89,3,2,Nurse,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,No
1051695,47,32,Non-Travel,1146,Neurology,15,4,Medical,1,3,Female,34,3,2,Nurse,4,Divorced,6667,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2,No
1154444,42,31,Travel_Frequently,1125,Neurology,1,3,Life Sciences,1,4,Male,48,1,2,Other,1,Married,5003,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7,No
1650983,48,28,Travel_Rarely,1404,Neurology,17,3,Technical Degree,1,3,Male,32,2,1,Nurse,4,Divorced,2367,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3,No
1130703,46,38,Travel_Rarely,1404,Cardiology,1,3,Life Sciences,1,1,Male,59,2,1,Other,1,Single,2858,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0,No
1817679,40,35,Travel_Rarely,1224,Cardiology,7,4,Life Sciences,1,3,Female,55,3,2,Nurse,4,Married,5204,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9,No
1092771,47,27,Travel_Rarely,954,Cardiology,9,3,Marketing,1,4,Male,44,3,2,Nurse,4,Single,4105,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7,No
1356134,40,32,Travel_Rarely,1373,Cardiology,5,4,Life Sciences,1,4,Male,56,2,2,Therapist,4,Single,9679,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0,No
1370524,45,31,Travel_Frequently,754,Cardiology,26,4,Marketing,1,1,Male,63,3,2,Nurse,4,Married,5617,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8,Yes
1232169,41,53,Travel_Rarely,1168,Cardiology,24,4,Life Sciences,1,1,Male,66,3,3,Nurse,1,Single,10448,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Yes
1392392,47,54,Travel_Rarely,155,Neurology,9,2,Life Sciences,1,1,Female,67,3,2,Other,3,Married,2897,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3,No
1309342,42,33,Travel_Frequently,1303,Neurology,7,2,Life Sciences,1,4,Male,36,3,2,Nurse,3,Divorced,5968,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8,No
1531422,45,43,Travel_Rarely,574,Neurology,11,3,Life Sciences,1,1,Male,30,3,3,Nurse,3,Married,7510,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9,No
1126582,41,38,Travel_Frequently,1444,Neurology,1,4,Other,1,4,Male,88,3,1,Other,2,Married,2991,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2,No
1316742,41,55,Travel_Rarely,189,Neurology,26,4,Human Resources,1,3,Male,71,4,5,Administrative,2,Married,19636,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4,No
1789942,45,31,Travel_Rarely,1276,Neurology,2,1,Medical,1,4,Female,59,1,1,Nurse,4,Divorced,1129,17536,1,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0,Yes
1583381,44,39,Travel_Rarely,119,Cardiology,15,4,Marketing,1,2,Male,77,3,4,Nurse,1,Single,13341,25098,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10,No
1275198,49,42,Non-Travel,335,Neurology,23,2,Life Sciences,1,4,Male,37,2,2,Other,3,Single,4332,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,No
1378502,41,31,Non-Travel,697,Neurology,10,3,Medical,1,3,Female,40,3,3,Administrative,3,Married,11031,26862,4,Y,No,20,4,3,80,1,13,2,4,11,7,4,8,No
1553116,49,54,Travel_Rarely,157,Cardiology,10,3,Medical,1,3,Female,77,3,2,Therapist,1,Single,4440,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4,No
1150538,45,24,Travel_Rarely,771,Neurology,1,2,Life Sciences,1,2,Male,45,2,2,Nurse,3,Single,4617,14120,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2,No
1553133,40,23,Travel_Rarely,571,Neurology,12,2,Other,1,4,Male,78,3,1,Nurse,4,Single,2647,13672,1,Y,No,13,3,3,80,0,5,6,4,5,2,1,4,No
1113801,46,40,Travel_Frequently,692,Neurology,11,3,Technical Degree,1,4,Female,73,3,2,Nurse,3,Married,6323,26849,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4,No
1365691,41,40,Travel_Rarely,444,Cardiology,2,2,Marketing,1,2,Female,92,3,2,Nurse,2,Married,5677,4258,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10,No
1825860,44,25,Travel_Rarely,309,Neurology,2,3,Human Resources,1,3,Female,82,3,1,Other,2,Married,2187,19655,4,Y,No,14,3,3,80,0,6,3,3,2,0,1,2,No
1820725,45,30,Travel_Rarely,911,Neurology,1,2,Medical,1,4,Male,76,3,1,Nurse,2,Married,3748,4077,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7,No
1515102,44,25,Travel_Rarely,977,Neurology,2,1,Other,1,4,Male,57,3,1,Nurse,3,Divorced,3977,7298,6,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2,No
1811717,47,47,Travel_Rarely,1180,Neurology,25,3,Medical,1,1,Male,84,3,3,Nurse,3,Single,8633,13084,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11,No
1863212,45,33,Non-Travel,1313,Neurology,1,2,Medical,1,2,Male,59,2,1,Nurse,3,Divorced,2008,20439,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0,No
1677775,41,38,Travel_Rarely,1321,Cardiology,1,4,Life Sciences,1,4,Male,86,3,2,Nurse,2,Married,4440,7636,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8,No
1593793,48,31,Travel_Rarely,1154,Cardiology,2,2,Life Sciences,1,1,Male,54,3,1,Other,3,Married,3067,6393,0,Y,No,19,3,3,80,1,3,1,3,2,2,1,2,No
1373830,46,38,Travel_Frequently,508,Cardiology,6,4,Life Sciences,1,1,Male,72,2,2,Therapist,3,Married,5321,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7,No
